store_id,Company,local_authority,region,local_authority_population,latitude,longitude,geometry,other
753,Brand B,Croydon,London,388563,51.3873687,-0.0913632,POINT (-0.09136320000000001 51.3873687),type1
96,Brand B,Gwynedd,Wales,125171,53.2369984,-4.1156933,POINT (-4.1156933 53.2369984),type3
709,Brand B,Bexley,London,249301,51.4363008,0.1133008,POINT (0.1133008 51.4363008),type2
775,Brand B,Harrow,London,252338,51.59202199999999,-0.3229249,POINT (-0.3229249 51.59202199999999),type1
774,Brand B,Harrow,London,252338,51.603571,-0.3249307999999999,POINT (-0.3249308 51.603571),type1
710,Brand B,Bexley,London,249301,51.46678059999999,0.1544292,POINT (0.1544292 51.46678059999999),type1
773,Brand B,Harrow,London,252338,51.6051056,-0.37368,POINT (-0.37368 51.60510559999999),type1
772,Brand B,Harrow,London,252338,51.5731339,-0.3457332999999999,POINT (-0.3457333 51.57313389999999),type1
711,Brand B,Bexley,London,249301,51.49035729999999,0.1899923,POINT (0.1899923 51.49035729999999),type2
125,Brand B,Belfast,Northern Ireland,342560,54.6056813,-5.8812618,POINT (-5.8812618 54.6056813),type2
769,Brand B,Enfield,London,333587,51.6347756,-0.0473815999999999,POINT (-0.0473816 51.6347756),type1
768,Brand B,Enfield,London,333587,51.6613495,-0.0725457,POINT (-0.0725457 51.6613495),type3
767,Brand B,Enfield,London,333587,51.6619492,-0.0474838999999999,POINT (-0.0474839 51.6619492),type3
766,Brand B,Enfield,London,333587,51.6291632,-0.0975798,POINT (-0.09757980000000001 51.6291632),type2
765,Brand B,Enfield,London,333587,51.6395673,-0.0885308999999999,POINT (-0.0885308999999999 51.6395673),type1
98,Brand B,Pendle,North West,92145,53.8461102,-2.2039902,POINT (-2.2039902 53.8461102),type1
99,Brand B,Pendle,North West,92145,53.8699102,-2.1563158,POINT (-2.1563158 53.8699102),type1
124,Brand B,Belfast,Northern Ireland,342560,54.5991701,-5.952386000000001,POINT (-5.952386000000001 54.59917009999999),type3
760,Brand B,Ealing,London,340341,51.5524454,-0.3306048,POINT (-0.3306048 51.5524454),type2
759,Brand B,Ealing,London,340341,51.517203300000006,-0.2601745,POINT (-0.2601745 51.51720330000001),type3
758,Brand B,Ealing,London,340341,51.5228711,-0.2951988,POINT (-0.2951988 51.5228711),type3
757,Brand B,Ealing,London,340341,51.5380509,-0.3432882,POINT (-0.3432882 51.53805089999999),type3
756,Brand B,Ealing,London,340341,51.523633,-0.2919131,POINT (-0.2919131 51.523633),type2
102,Brand B,North Devon,South West,98170,51.0769282,-4.0741043,POINT (-4.0741043 51.0769282),type2
754,Brand B,Croydon,London,388563,51.38342779999999,-0.0918511,POINT (-0.0918511 51.38342779999999),type2
123,Brand B,Belfast,Northern Ireland,342560,54.6086986,-5.9142963,POINT (-5.9142963 54.6086986),type1
706,Brand B,Barnet,London,399007,51.6640154,-0.1913844999999999,POINT (-0.1913845 51.6640154),type3
81,Brand B,Bradford,Yorkshire and The Humber,542128,53.8077177,-1.7779046,POINT (-1.7779046 53.8077177),type3
841,Brand B,Charnwood,East Midlands,188416,52.78098179999999,-1.1972455,POINT (-1.1972455 52.78098179999999),type3
812,Brand B,Wandsworth,London,329735,51.466176,-0.18394,POINT (-0.18394 51.466176),type3
32,Brand B,Carmarthenshire,Wales,190073,51.8653539,-4.2988902,POINT (-4.2988902 51.8653539),type3
932,Brand B,Newport,Wales,156447,51.596821,-2.9848422,POINT (-2.9848422 51.596821),type1
933,Brand B,Newport,Wales,156447,51.5860976,-2.9363142000000004,POINT (-2.9363142 51.5860976),type3
31,Brand B,Carmarthenshire,Wales,190073,51.6920815,-4.1519684,POINT (-4.1519684 51.6920815),type1
936,Brand B,Isle of Wight,South East,142296,50.7377455,-1.152836,POINT (-1.152836 50.7377455),type2
937,Brand B,Isle of Wight,South East,142296,50.7097386,-1.2862935,POINT (-1.2862935 50.7097386),type2
33,Brand B,Carmarthenshire,Wales,190073,51.80184830000001,-3.9773544999999992,POINT (-3.977354499999999 51.80184830000001),type1
940,Brand B,Teignbridge,South West,135039,50.5561423,-3.4869964,POINT (-3.4869964 50.5561423),type2
27,Brand B,Wiltshire,South West,504070,51.3621616,-1.9837294,POINT (-1.9837294 51.3621616),type3
26,Brand B,Wiltshire,South West,504070,51.4310705,-1.7210032,POINT (-1.7210032 51.4310705),type2
944,Brand B,Antrim and Newtownabbey,Northern Ireland,143756,54.6660692,-5.9096459,POINT (-5.9096459 54.6660692),type1
945,Brand B,Antrim and Newtownabbey,Northern Ireland,143756,54.7255779,-6.209525,POINT (-6.209525 54.7255779),type2
25,Brand B,Wiltshire,South West,504070,51.3844092,-2.1283481,POINT (-2.1283481 51.3844092),type2
24,Brand B,Wiltshire,South West,504070,51.07855059999999,-1.7838171,POINT (-1.7838171 51.07855059999999),type2
941,Brand B,Teignbridge,South West,135039,50.5406022,-3.5989794,POINT (-3.5989794 50.5406022),type3
929,Brand B,Newcastle upon Tyne,North East,306824,54.98552570000001,-1.603391,POINT (-1.603391 54.98552570000001),type2
926,Brand B,Neath Port Talbot,Wales,144386,51.6727376,-3.7960223,POINT (-3.7960223 51.6727376),type1
925,Brand B,Neath Port Talbot,Wales,144386,51.6061571,-3.7738058,POINT (-3.7738058 51.6061571),type2
45,Brand B,Derbyshire Dales,East Midlands,72422,53.1486815,-1.5455599,POINT (-1.5455599 53.1486815),type2
906,Brand B,Melton,East Midlands,51394,52.7743977,-0.8748077,POINT (-0.8748077 52.7743977),type3
908,Brand B,Middlesbrough,North East,141285,54.5866077,-1.2286588,POINT (-1.2286588 54.58660769999999),type2
909,Brand B,Middlesbrough,North East,141285,54.5342087,-1.2063387,POINT (-1.2063387 54.5342087),type2
911,Brand B,Copeland,North West,68041,54.5579089,-3.5803651000000003,POINT (-3.5803651 54.5579089),type2
42,Brand B,Dumfries and Galloway,Scotland,148290,55.0772222,-3.6002777000000004,POINT (-3.6002777 55.0772222),type3
41,Brand B,Dumfries and Galloway,Scotland,148290,54.914719,-5.0174388,POINT (-5.0174388 54.914719),type1
915,Brand B,Milton Keynes,South East,270203,52.0966119,-0.7145119,POINT (-0.7145119 52.0966119),type1
916,Brand B,Milton Keynes,South East,270203,52.0530895,-0.7480336,POINT (-0.7480336 52.0530895),type2
917,Brand B,Milton Keynes,South East,270203,52.0044168,-0.7208874,POINT (-0.7208874 52.0044168),type1
37,Brand B,Test Valley,South East,127163,51.2188385,-1.4686909,POINT (-1.4686909 51.2188385),type2
921,Brand B,Flintshire,Wales,156847,53.1769963,-3.1314143000000003,POINT (-3.1314143 53.1769963),type1
922,Brand B,Flintshire,Wales,156847,53.2586065,-3.1253404,POINT (-3.1253404 53.2586065),type3
923,Brand B,Flintshire,Wales,156847,53.179114,-2.962578,POINT (-2.962578 53.179114),type3
36,Brand B,Test Valley,South East,127163,50.99901919999999,-1.4890246,POINT (-1.4890246 50.99901919999999),type3
23,Brand B,Wiltshire,South West,504070,51.3303585,-2.1999452,POINT (-2.1999452 51.3303585),type2
949,Brand B,West Northamptonshire,East Midlands,406733,52.2483703,-0.8827782,POINT (-0.8827782 52.2483703),type1
950,Brand B,West Northamptonshire,East Midlands,406733,52.2667715,-1.152052,POINT (-1.152052 52.2667715),type1
951,Brand B,West Northamptonshire,East Midlands,406733,52.1427544,-0.9793498,POINT (-0.9793497999999999 52.1427544),type2
10,Brand B,Monmouthshire,Wales,95164,51.65096809999999,-2.6660484,POINT (-2.6660484 51.65096809999999),type2
9,Brand B,Monmouthshire,Wales,95164,51.8214199,-2.7068789000000004,POINT (-2.7068789 51.8214199),type2
980,Brand B,Tandridge,South East,88542,51.2670351,0.0085585,POINT (0.0085585 51.2670351),type2
981,Brand B,Tandridge,South East,88542,51.2918696,-0.067642,POINT (-0.06764200000000001 51.2918696),type1
983,Brand B,Eden,North West,53754,54.673213,-2.7425462,POINT (-2.7425462 54.673213),type1
6,Brand B,Aberdeen City,Scotland,229060,57.1571853,-2.0870503,POINT (-2.0870503 57.15718529999999),type1
986,Brand B,Perth and Kinross,Scotland,151910,56.4067702,-3.4222604000000003,POINT (-3.4222604 56.4067702),type3
989,Brand B,Peterborough,East of England,202626,52.5505075,-0.252948,POINT (-0.252948 52.55050749999999),type2
990,Brand B,Peterborough,East of England,202626,52.58085009999999,-0.2320783,POINT (-0.2320783 52.58085009999999),type1
3,Brand B,Rushcliffe,East Midlands,121416,52.962191,-0.9433182,POINT (-0.9433182 52.962191),type1
992,Brand B,East Hampshire,South East,123838,51.0143128,-0.9279635,POINT (-0.9279634999999999 51.0143128),type2
993,Brand B,East Hampshire,South East,123838,51.1583222,-0.9659594,POINT (-0.9659594 51.1583222),type2
2,Brand B,Rushcliffe,East Midlands,121416,52.9417518,-1.1161613,POINT (-1.1161613 52.9417518),type3
996,Brand B,Plymouth,South West,262839,50.3698946,-4.0808481,POINT (-4.0808481 50.36989459999999),type3
997,Brand B,Plymouth,South West,262839,50.39885399999999,-4.0772867,POINT (-4.0772867 50.39885399999999),type1
977,Brand B,Oxford,South East,151584,51.741737,-1.207643,POINT (-1.207643 51.741737),type1
904,Brand B,North West Leicestershire,East Midlands,104809,52.7570193,-1.4622504,POINT (-1.4622504 52.7570193),type1
976,Brand B,Oxford,South East,151584,51.7317419,-1.2237794,POINT (-1.2237794 51.7317419),type2
11,Brand B,Monmouthshire,Wales,95164,51.832972600000005,-3.0094806000000003,POINT (-3.0094806 51.83297260000001),type3
22,Brand B,Wiltshire,South West,504070,51.2153202,-2.1702341,POINT (-2.1702341 51.2153202),type3
953,Brand B,Norwich,East of England,142177,52.6377357,1.3040609,POINT (1.3040609 52.6377357),type2
954,Brand B,Norwich,East of England,142177,52.6346871,1.3015584,POINT (1.3015584 52.6346871),type1
21,Brand B,Wiltshire,South West,504070,51.4684145,-2.1068607000000004,POINT (-2.1068607 51.4684145),type2
957,Brand B,Broxtowe,East Midlands,114627,53.0275581,-1.2926563,POINT (-1.2926563 53.0275581),type3
958,Brand B,Broxtowe,East Midlands,114627,52.9363431,-1.2059233,POINT (-1.2059233 52.93634309999999),type3
961,Brand B,Nottingham,East Midlands,337098,52.9623032,-1.1401732,POINT (-1.1401732 52.9623032),type3
964,Brand B,Nuneaton and Bedworth,West Midlands,130373,52.5331289,-1.4583591,POINT (-1.4583591 52.5331289),type3
965,Brand B,Nuneaton and Bedworth,West Midlands,130373,52.489671,-1.4630416,POINT (-1.4630416 52.489671),type1
15,Brand B,Ceredigion,Wales,72895,52.42439459999999,-4.0750414,POINT (-4.0750414 52.42439459999999),type1
14,Brand B,Ceredigion,Wales,72895,52.0925907,-4.651076300000001,POINT (-4.651076300000001 52.0925907),type2
969,Brand B,Oldham,North West,237628,53.576164600000006,-2.1130396,POINT (-2.1130396 53.57616460000001),type3
970,Brand B,Oldham,North West,237628,53.5522583,-2.1041694000000004,POINT (-2.1041694 53.5522583),type1
972,Brand B,West Lancashire,North West,114496,53.5604353,-2.7641139000000003,POINT (-2.7641139 53.56043529999999),type2
973,Brand B,West Lancashire,North West,114496,53.5779909,-2.8762241000000004,POINT (-2.8762241 53.5779909),type1
975,Brand B,Oxford,South East,151584,51.761711,-1.2492321,POINT (-1.2492321 51.761711),type3
80,Brand B,Bradford,Yorkshire and The Humber,542128,53.8359458,-1.7222227,POINT (-1.7222227 53.8359458),type3
903,Brand B,North West Leicestershire,East Midlands,104809,52.7344544,-1.3630129,POINT (-1.3630129 52.7344544),type1
900,Brand B,Harborough,East Midlands,95537,52.46544959999999,-1.1904393,POINT (-1.1904393 52.46544959999999),type1
836,Brand B,Derry City and Strabane,Northern Ireland,151109,54.8397895,-7.4580988,POINT (-7.4580988 54.83978949999999),type3
837,Brand B,Derry City and Strabane,Northern Ireland,151109,55.0051534,-7.311652800000001,POINT (-7.311652800000001 55.0051534),type3
838,Brand B,Derry City and Strabane,Northern Ireland,151109,55.0099326,-7.2650158,POINT (-7.2650158 55.0099326),type1
72,Brand B,South Ayrshire,Scotland,112140,55.4709738,-4.6185848,POINT (-4.6185848 55.4709738),type1
840,Brand B,Charnwood,East Midlands,188416,52.7081034,-1.0644852,POINT (-1.0644852 52.7081034),type1
688,Brand B,Liverpool,North West,500474,53.4516485,-2.9204523,POINT (-2.9204523 53.4516485),type2
834,Brand B,Haringey,London,266357,51.5872644,-0.0855495,POINT (-0.0855495 51.5872644),type2
843,Brand B,Epping Forest,East of England,132175,51.7086715,0.1212617,POINT (0.1212617 51.7086715),type2
847,Brand B,East Suffolk,East of England,250373,51.9739783,1.3621251,POINT (1.3621251 51.9739783),type2
848,Brand B,East Suffolk,East of England,250373,52.10332509999999,1.3293776,POINT (1.3293776 52.10332509999999),type1
849,Brand B,East Suffolk,East of England,250373,52.04683969999999,1.2160901,POINT (1.2160901 52.04683969999999),type3
850,Brand B,East Suffolk,East of England,250373,52.4866789,1.7625748,POINT (1.7625748 52.4866789),type2
68,Brand B,Buckinghamshire,South East,547060,51.7143604,-0.6029802999999999,POINT (-0.6029802999999999 51.7143604),type3
67,Brand B,Buckinghamshire,South East,547060,51.827063,-0.8021825,POINT (-0.8021825 51.827063),type1
844,Brand B,Epping Forest,East of England,132175,51.6574208,0.0656696,POINT (0.06566959999999999 51.6574208),type1
833,Brand B,Haringey,London,266357,51.5893887,-0.1140092,POINT (-0.1140092 51.5893887),type1
832,Brand B,Haringey,London,266357,51.6018515,-0.1327957,POINT (-0.1327957 51.6018515),type2
831,Brand B,Haringey,London,266357,51.604138,-0.0591248,POINT (-0.0591248 51.604138),type2
813,Brand B,Wandsworth,London,329735,51.437107,-0.1572386999999999,POINT (-0.1572387 51.437107),type3
814,Brand B,Wandsworth,London,329735,51.4721586,-0.2063065999999999,POINT (-0.2063066 51.4721586),type2
815,Brand B,Wandsworth,London,329735,51.47283769999999,-0.1578802,POINT (-0.1578802 51.47283769999999),type1
79,Brand B,Bradford,Yorkshire and The Humber,542128,53.9355419,-1.8158278,POINT (-1.8158278 53.9355419),type2
817,Brand B,Newham,London,355266,51.5516922,0.0105928999999999,POINT (0.0105928999999999 51.5516922),type3
818,Brand B,Newham,London,355266,51.5447744,0.0628356,POINT (0.06283560000000001 51.5447744),type3
819,Brand B,Newham,London,355266,51.531305,0.0760801,POINT (0.0760801 51.531305),type1
78,Brand B,Bradford,Yorkshire and The Humber,542128,53.8762759,-1.8980211,POINT (-1.8980211 53.8762759),type2
821,Brand B,Sutton,London,207707,51.3884891,-0.2317602,POINT (-0.2317602 51.3884891),type2
822,Brand B,Sutton,London,207707,51.3688056,-0.1399427,POINT (-0.1399427 51.36880559999999),type2
823,Brand B,Sutton,London,207707,51.3720367,-0.1821217,POINT (-0.1821217 51.3720367),type1
77,Brand B,Bradford,Yorkshire and The Humber,542128,53.8433197,-1.7677749,POINT (-1.7677749 53.8433197),type1
826,Brand B,Merton,London,206453,51.4300109,-0.1936689999999999,POINT (-0.193669 51.4300109),type2
827,Brand B,Merton,London,206453,51.413183100000005,-0.1828171999999999,POINT (-0.1828172 51.4131831),type1
830,Brand B,Haringey,London,266357,51.6130244,-0.1019399,POINT (-0.1019399 51.6130244),type1
66,Brand B,Buckinghamshire,South East,547060,51.5988028,-0.5422116,POINT (-0.5422116 51.5988028),type1
65,Brand B,Buckinghamshire,South East,547060,51.639413,-0.7424035999999999,POINT (-0.7424035999999999 51.639413),type3
855,Brand B,Shropshire,West Midlands,325415,52.7177643,-2.7459993000000003,POINT (-2.7459993 52.7177643),type2
856,Brand B,Shropshire,West Midlands,325415,52.8700433,-3.0445648000000003,POINT (-3.0445648 52.8700433),type2
882,Brand B,Manchester,North West,555741,53.5217012,-2.2009305,POINT (-2.2009305 53.5217012),type1
883,Brand B,Manchester,North West,555741,53.5080142,-2.2243942000000003,POINT (-2.2243942 53.5080142),type2
884,Brand B,Manchester,North West,555741,53.4449123,-2.2035842000000003,POINT (-2.2035842 53.4449123),type3
885,Brand B,Manchester,North West,555741,53.49287819999999,-2.231672,POINT (-2.231672 53.49287819999999),type2
886,Brand B,Manchester,North West,555741,53.548089,-2.2267993,POINT (-2.2267993 53.548089),type1
53,Brand B,Tameside,North West,227117,53.4622917,-2.0708436000000003,POINT (-2.0708436 53.4622917),type1
51,Brand B,Ashford,South East,131018,51.1586162,0.8795672,POINT (0.8795672 51.1586162),type1
890,Brand B,Trafford,North West,237579,53.4586731,-2.3432361000000004,POINT (-2.3432361 53.4586731),type3
891,Brand B,Trafford,North West,237579,53.4550762,-2.2995302000000004,POINT (-2.2995302 53.4550762),type2
892,Brand B,Trafford,North West,237579,53.4339946,-2.3129530000000003,POINT (-2.312953 53.4339946),type3
893,Brand B,Trafford,North West,237579,53.3965944,-2.341114,POINT (-2.341114 53.3965944),type3
50,Brand B,Ashford,South East,131018,51.168793,0.8773962,POINT (0.8773962 51.168793),type1
896,Brand B,Mansfield,East Midlands,109351,53.1441914,-1.1884837,POINT (-1.1884837 53.1441914),type3
897,Brand B,Mansfield,East Midlands,109351,53.15592889999999,-1.1891081,POINT (-1.1891081 53.15592889999999),type2
899,Brand B,Harborough,East Midlands,95537,52.48716519999999,-0.9076629,POINT (-0.9076628999999999 52.48716519999999),type1
881,Brand B,Manchester,North West,555741,53.3900798,-2.2524788,POINT (-2.2524788 53.3900798),type2
46,Brand B,Derbyshire Dales,East Midlands,72422,53.02748790000001,-1.7233582,POINT (-1.7233582 53.02748790000001),type3
880,Brand B,Manchester,North West,555741,53.4833526,-2.1552743000000003,POINT (-2.1552743 53.4833526),type2
55,Brand B,Tameside,North West,227117,53.49823489999999,-2.0855464,POINT (-2.0855464 53.49823489999999),type2
857,Brand B,Shropshire,West Midlands,325415,52.9146639,-2.4752571000000003,POINT (-2.4752571 52.9146639),type1
858,Brand B,Shropshire,West Midlands,325415,52.3784533,-2.7070756,POINT (-2.7070756 52.3784533),type2
859,Brand B,Shropshire,West Midlands,325415,52.5458159,-2.4095709000000003,POINT (-2.4095709 52.5458159),type1
64,Brand B,Buckinghamshire,South East,547060,51.58136790000001,-0.7674757999999999,POINT (-0.7674757999999999 51.58136790000001),type2
861,Brand B,Luton,East of England,213528,51.8887435,-0.4055485,POINT (-0.4055485 51.8887435),type2
865,Brand B,New Forest,South East,179649,50.8575851,-1.7835932,POINT (-1.7835932 50.8575851),type2
866,Brand B,New Forest,South East,179649,50.9291618,-1.4783711,POINT (-1.4783711 50.9291618),type3
867,Brand B,New Forest,South East,179649,50.763474,-1.6450266,POINT (-1.6450266 50.763474),type2
868,Brand B,New Forest,South East,179649,50.7680347,-1.533981,POINT (-1.533981 50.7680347),type1
870,Brand B,Fylde,North West,81211,53.7603503,-3.0240720000000003,POINT (-3.024072 53.7603503),type2
59,Brand B,East Devon,South West,148080,50.63093369999999,-3.4015037,POINT (-3.4015037 50.63093369999999),type3
58,Brand B,East Devon,South West,148080,50.809582,-3.1799841000000004,POINT (-3.1799841 50.809582),type1
873,Brand B,Windsor and Maidenhead,South East,151273,51.4903355,-0.6017979,POINT (-0.6017979 51.4903355),type3
874,Brand B,Windsor and Maidenhead,South East,151273,51.532831,-0.7123613,POINT (-0.7123613 51.53283099999999),type3
876,Brand B,Maidstone,South East,173132,51.2845696,0.5327472,POINT (0.5327472 51.2845696),type1
54,Brand B,Tameside,North West,227117,53.4647635,-2.1224818,POINT (-2.1224818 53.4647635),type3
687,Brand B,Liverpool,North West,500474,53.4234557,-2.9019038000000004,POINT (-2.9019038 53.4234557),type1
310,Brand B,Canterbury,South East,166762,51.369776,1.0340611,POINT (1.0340611 51.36977599999999),type2
135,Brand B,Dacorum,East of England,155457,51.8039112,-0.6518042,POINT (-0.6518041999999999 51.80391119999999),type2
429,Brand B,Dorset,South West,379791,50.7231309,-2.4269817,POINT (-2.4269817 50.7231309),type1
430,Brand B,Dorset,South West,379791,50.7433461,-2.7471435000000004,POINT (-2.7471435 50.7433461),type1
431,Brand B,Dorset,South West,379791,50.866233,-2.1529178,POINT (-2.1529178 50.866233),type2
250,Brand B,"Bristol, City of",South West,465866,51.4434625,-2.6096192,POINT (-2.6096192 51.4434625),type3
435,Brand B,Dudley,West Midlands,322363,52.466058,-2.1347545,POINT (-2.1347545 52.466058),type3
436,Brand B,Dudley,West Midlands,322363,52.5071301,-2.1592603,POINT (-2.1592603 52.5071301),type3
437,Brand B,Dudley,West Midlands,322363,52.4588287,-2.0421970000000003,POINT (-2.042197 52.4588287),type3
438,Brand B,Dudley,West Midlands,322363,52.5209168,-2.0711579,POINT (-2.0711579 52.52091679999999),type3
441,Brand B,Dundee City,Scotland,148820,56.4728921,-2.9582398000000003,POINT (-2.9582398 56.4728921),type3
245,Brand B,Brighton and Hove,South East,291738,50.8332568,-0.1322553,POINT (-0.1322553 50.8332568),type2
244,Brand B,Brighton and Hove,South East,291738,50.8397007,-0.125519,POINT (-0.125519 50.83970069999999),type2
243,Brand B,Brighton and Hove,South East,291738,50.83952239999999,-0.163657,POINT (-0.163657 50.83952239999999),type2
445,Brand B,Fife,Scotland,374130,56.3491032,-2.788692,POINT (-2.788692 56.34910319999999),type3
446,Brand B,Fife,Scotland,374130,56.19927249999999,-2.9936405,POINT (-2.9936405 56.19927249999999),type2
447,Brand B,Fife,Scotland,374130,56.1214487,-3.1480338000000003,POINT (-3.1480338 56.12144869999999),type2
428,Brand B,Dorset,South West,379791,50.62048330000001,-2.4448226,POINT (-2.4448226 50.62048330000001),type2
251,Brand B,"Bristol, City of",South West,465866,51.4438892,-2.5578881,POINT (-2.5578881 51.4438892),type3
252,Brand B,"Bristol, City of",South West,465866,51.4916276,-2.5179617000000003,POINT (-2.5179617 51.4916276),type3
253,Brand B,"Bristol, City of",South West,465866,51.4741702,-2.6004157,POINT (-2.6004157 51.4741702),type1
261,Brand B,South Gloucestershire,South West,287816,51.5508087,-2.4043104000000004,POINT (-2.4043104 51.5508087),type1
407,Brand B,Wealden,South East,162733,50.98000629999999,0.1063359,POINT (0.1063359 50.98000629999999),type3
408,Brand B,Wealden,South East,162733,50.8735213,0.2687332,POINT (0.2687332 50.8735213),type2
260,Brand B,South Gloucestershire,South West,287816,51.5032227,-2.4647128,POINT (-2.4647128 51.50322269999999),type1
410,Brand B,Torfaen,Wales,94832,51.7135044,-3.032289,POINT (-3.032289 51.7135044),type3
411,Brand B,Torfaen,Wales,94832,51.6620975,-3.0128817000000003,POINT (-3.0128817 51.6620975),type2
259,Brand B,South Gloucestershire,South West,287816,51.61810499999999,-2.515436,POINT (-2.515436 51.61810499999999),type1
448,Brand B,Fife,Scotland,374130,56.2066218,-3.1615503,POINT (-3.1615503 56.2066218),type1
413,Brand B,Darlington,North East,107402,54.5358702,-1.5454836,POINT (-1.5454836 54.5358702),type3
417,Brand B,Derby,East Midlands,256814,52.9125407,-1.4752306,POINT (-1.4752306 52.9125407),type2
418,Brand B,Derby,East Midlands,256814,52.930362,-1.4643139,POINT (-1.4643139 52.930362),type3
255,Brand B,"Bristol, City of",South West,465866,51.4529509,-2.5853054,POINT (-2.5853054 51.4529509),type1
421,Brand B,Doncaster,Yorkshire and The Humber,312785,53.5069365,-1.2852463,POINT (-1.2852463 53.50693649999999),type2
422,Brand B,Doncaster,Yorkshire and The Humber,312785,53.5333364,-1.1256444,POINT (-1.1256444 53.5333364),type2
423,Brand B,Doncaster,Yorkshire and The Humber,312785,53.5455924,-1.0411761,POINT (-1.0411761 53.5455924),type1
254,Brand B,"Bristol, City of",South West,465866,51.4673641,-2.5784749,POINT (-2.5784749 51.4673641),type1
416,Brand B,Derby,East Midlands,256814,52.9513802,-1.4226503,POINT (-1.4226503 52.9513802),type1
262,Brand B,South Gloucestershire,South West,287816,51.473465,-2.4986805000000003,POINT (-2.4986805 51.473465),type2
449,Brand B,Fife,Scotland,374130,56.0814018,-3.4492905,POINT (-3.4492905 56.08140179999999),type2
451,Brand B,Fife,Scotland,374130,56.3285999,-3.0013835,POINT (-3.0013835 56.3285999),type1
232,Brand B,Powys,Wales,133030,51.9580155,-3.3815158000000003,POINT (-3.3815158 51.95801549999999),type1
477,Brand B,Exeter,South West,133333,50.735172,-3.5186554,POINT (-3.5186554 50.735172),type1
231,Brand B,Powys,Wales,133030,52.52557750000001,-3.3052429,POINT (-3.3052429 52.52557750000001),type3
479,Brand B,Falkirk,Scotland,160560,56.028483,-3.7136883999999992,POINT (-3.713688399999999 56.028483),type1
480,Brand B,Falkirk,Scotland,160560,56.009114,-3.7732219,POINT (-3.7732219 56.009114),type1
230,Brand B,Powys,Wales,133030,52.6696229,-3.1330568000000003,POINT (-3.1330568 52.6696229),type3
482,Brand B,Fareham,South East,116338,50.8625463,-1.1661099,POINT (-1.1661099 50.8625463),type2
228,Brand B,Braintree,East of England,153091,51.88834489999999,0.5608738,POINT (0.5608738 51.88834489999999),type2
485,Brand B,Sefton,North West,275899,53.65605359999999,-2.9954971,POINT (-2.9954971 53.65605359999999),type1
486,Brand B,Sefton,North West,275899,53.5265351,-2.9336945,POINT (-2.9336945 53.5265351),type3
487,Brand B,Sefton,North West,275899,53.462224000000006,-2.981799,POINT (-2.981799 53.46222400000001),type3
488,Brand B,Sefton,North West,275899,53.5676075,-3.0504089000000003,POINT (-3.0504089 53.5676075),type3
489,Brand B,Sefton,North West,275899,53.5023963,-3.0159703,POINT (-3.0159703 53.5023963),type3
227,Brand B,Braintree,East of England,153091,51.8095698,0.6522301,POINT (0.6522301 51.8095698),type1
491,Brand B,West Lindsey,East Midlands,96186,53.4090845,-0.761628,POINT (-0.761628 53.4090845),type1
475,Brand B,Epsom and Ewell,South East,81003,51.3441191,-0.2548246,POINT (-0.2548246 51.3441191),type1
474,Brand B,Epsom and Ewell,South East,81003,51.35148399999999,-0.2476098,POINT (-0.2476098 51.35148399999999),type1
472,Brand B,City of Edinburgh,Scotland,527620,55.9368621,-3.1538126,POINT (-3.1538126 55.9368621),type2
471,Brand B,City of Edinburgh,Scotland,527620,55.952941,-3.2716522,POINT (-3.2716522 55.952941),type1
242,Brand B,Brighton and Hove,South East,291738,50.84356819999999,-0.1967991999999999,POINT (-0.1967992 50.84356819999999),type2
454,Brand B,Eastbourne,South East,103324,50.778807400000005,0.2933745,POINT (0.2933745 50.77880740000001),type2
240,Brand B,Bridgend,Wales,147539,51.5174202,-3.5676789,POINT (-3.5676789 51.5174202),type1
239,Brand B,Bridgend,Wales,147539,51.5405124,-3.5643329,POINT (-3.5643329 51.5405124),type1
457,Brand B,Eastleigh,South East,135520,50.9293525,-1.3028329,POINT (-1.3028329 50.9293525),type1
458,Brand B,Eastleigh,South East,135520,50.9779872,-1.3422552,POINT (-1.3422552 50.9779872),type2
459,Brand B,Eastleigh,South East,135520,50.99850789999999,-1.3635434,POINT (-1.3635434 50.99850789999999),type2
450,Brand B,Fife,Scotland,374130,56.0515104,-3.3493826,POINT (-3.3493826 56.0515104),type3
238,Brand B,Bridgend,Wales,147539,51.6188052,-3.6502121,POINT (-3.6502121 51.6188052),type2
234,Brand B,Brentwood,East of England,77242,51.6306867,0.3142381,POINT (0.3142381 51.6306867),type2
465,Brand B,City of Edinburgh,Scotland,527620,55.9600165,-3.198906,POINT (-3.198906 55.96001649999999),type2
466,Brand B,City of Edinburgh,Scotland,527620,55.9605102,-3.1774661,POINT (-3.1774661 55.96051019999999),type3
467,Brand B,City of Edinburgh,Scotland,527620,55.93783590000001,-3.1995546000000004,POINT (-3.1995546 55.93783590000001),type3
468,Brand B,City of Edinburgh,Scotland,527620,55.98089099999999,-3.161829,POINT (-3.161829 55.98089099999999),type2
469,Brand B,City of Edinburgh,Scotland,527620,55.9484355,-3.3046337,POINT (-3.3046337 55.9484355),type1
470,Brand B,City of Edinburgh,Scotland,527620,55.94343609999999,-3.0947692,POINT (-3.0947692 55.94343609999999),type3
237,Brand B,Bridgend,Wales,147539,51.4884696,-3.693586199999999,POINT (-3.693586199999999 51.48846959999999),type3
